index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
248,قارن سماعات سوني wf1000xm5 وسامسونج جالكسي بادز 2 برو,simple,compare_products,10,1,{},2,0
249,أيهما أفضل تابلت مايكروسوفت سيرفس برو 9 سامسونج جالكسي تاب s9,simple,compare_products,12,1,{},2,0
250,أريد مقارنة تفصيلية هاتف وان بلس 12 وهاتف آيفون 15 برو سرعة الشحن وعمر البطارية وجودة الشاشة,complex,compare_products,20,3,{},1,0
251,الفروقات الرئيسية لابتوب إتش سبيكتر x360 ولابتوب أسوس زينبوك 14 فليب الأداء وقابلية التحويل,complex,compare_products,20,6,{},1,0
252,قارن معطف شتوي مانجو ومعطف زارا أيهما دفئا وجودة الخامات,complex,compare_products,16,5,"{'شتوي': 2, 'من': 2}",3,2
253,مميزات وعيوب ثلاجة سامسونج بابين مقارنة بثلاجة إل جي التقنيات الذكية والتصميم الداخلي,complex,compare_products,18,4,{'بابين': 2},1,1
254,أريد مقارنة حذاء رسمي تومي هيلفيغر وحذاء لاكوست أيهما أفضل للمناسبات الرسمية,complex,compare_products,16,3,"{'رسمي': 2, 'من': 2}",2,2
255,مقارنة كاميرا سوني ألفا 7c ii ونيكون zfc الحجم المناسب للسفر وجودة الصور الإضاءة المنخفضة,complex,compare_products,19,4,{},1,0
256,يمكنكم مقارنة شاشة الألعاب ديل ألترا شارب u2723qe وشاشة إل جي 27gp850 دقة الألوان ومعدل التحديث,complex,compare_products,20,4,{},1,0
257,أيهما يقدم تجربة صوتية أفضل سماعات ايربودز ماكس مارشال ماجور iv,complex,compare_products,13,1,{'سماعات': 2},2,1
258,أريد مقارنة أجهزة تتبع اللياقة البدنية جارمن فينيكس 7 وأبل واتش ألترا 2 ميزات الأنشطة الرياضية وعمر البطارية,complex,compare_products,22,3,{'تتبع': 2},1,1
259,يمكنني الحصول مقارنة مكنسة كهربائية دايسون v15 ديتكت ومكنسة رويدمي h1 ماكس قوة الشفط وعمر البطارية,complex,compare_products,21,5,{},1,0
260,طلبي رقم 135790 يضم هاتف سامسونج,simple,ask_about_order,8,2,{},1,0
261,حالة الطلب 246802 يشمل لابتوب,simple,ask_about_order,8,3,{},1,0
262,تم شحن طلبي برقم fash9876,simple,ask_about_order,6,1,{},2,0
263,سيصل الطلب 102938 يحتوي حذاء رياضي,simple,ask_about_order,9,3,{},2,0
264,أريد معلومات طلبي الأخير يخص أجهزة منزلية,simple,ask_about_order,9,2,{},1,0
265,لقد طلبت لعبة بلاي ستيشن وضعها,simple,ask_about_order,8,2,{},2,0
266,تتبع طلبي رقم 332211 يحتوي ساعة ذكية,simple,ask_about_order,9,2,{},1,0
267,استفسار طلب قمت الأسبوع الماضي بخصوص إكسسوارات,simple,ask_about_order,9,2,{},1,0
268,وصل تلفزيوني طلبته,simple,ask_about_order,5,2,{},1,0
269,أريد معرفة تفاصيل الطلب رقم 654321 يشمل كاميرا,simple,ask_about_order,9,1,{},1,0
270,أريد تتبع طلبي رقم 789012 يحتوي هاتف شاومي ريدمي نوت 13 برو ومتى يتوقع وصوله الدمام,complex,ask_about_order,19,3,{},2,0
271,حالة طلبي رقم 345678 يتضمن لابتوب لينوفو يوجا 9i وهل تم شحنه بالطريقة السريعة,complex,ask_about_order,17,3,{},2,0
272,لقد طلبت فستان سهرة ذهبي برقم الطلب dre0098 يمكنني إضافة قطعة مجوهرات,complex,ask_about_order,16,3,{},3,0
273,أريد الاستفسار طلبي رقم 876543 يحتوي مكيف جري سبليت تم تحديد موعد للتركيب,complex,ask_about_order,20,7,{},2,0
274,يمكنني الحصول فاتورة الطلب رقم 11223344 يشمل حذاء أديداس الترا بوست,complex,ask_about_order,14,3,{},1,0
275,لقد قمت بطلب طابعة إتش ليزر جيت برو m15w برقم 55667788 يمكنني معرفة وقت التسليم المتوقع المكتب,complex,ask_about_order,20,3,{},2,0
276,أريد معرفة تفاصيل الشحن لطلبي رقم 99887766 يتضمن كاميرا مراقبة إيزفيز c6n,complex,ask_about_order,13,1,{},1,0
277,لقد طلبت ساعة سامسونج جالكسي واتش 6 برقم 10101010 يمكنني تغيير طريقة الدفع,complex,ask_about_order,14,1,{},2,0
278,أريد تتبع شحنة طلبي رقم 20202020 يضم تلفزيون سوني برافيا كانت ستصل عطلة نهاية الأسبوع,complex,ask_about_order,19,4,{},2,0
279,حالة طلبي رقم 30303030 يشمل باور بانك وهل يوجد تأخير التسليم بسبب العطلات,complex,ask_about_order,17,4,{},2,0
280,يوجد شحن مجاني لهاتف شاومي,simple,ask_shipping,6,1,{},1,0
281,تكلفة الشحن المغرب,simple,ask_shipping,6,3,{},1,0
282,يستغرق الشحن للابتوبات,simple,ask_shipping,4,1,{},1,0
283,تشحنون مصر,simple,ask_shipping,4,2,{},1,0
284,شركات الشحن المتعامل معها للأجهزة المنزلية,simple,ask_shipping,8,2,{},1,0
285,يصل فستان السهرة طلبته,simple,ask_shipping,6,2,{},1,0
286,الشحن يشمل التركيب للمكيفات,simple,ask_shipping,5,1,{},1,0
287,يوم يستغرق شحن حذاء أديداس,simple,ask_shipping,6,1,{},1,0
288,خيارات الشحن المتاحة لألعاب الفيديو,simple,ask_shipping,7,2,{},1,0
289,يمكن توصيل طابعة إتش عنوان العمل,simple,ask_shipping,9,3,{},1,0
290,أريد معرفة تكلفة الشحن لهاتف جوجل بيكسل 8 برو الرياض وهل يتوفر توصيل اليوم,complex,ask_shipping,17,3,{},2,0
291,المدة المتوقعة لوصول لابتوب لينوفو يوجا 9i أبوظبي وهل يمكنني اختيار شركة شحن دولية,complex,ask_shipping,17,3,{},2,0
292,يتوفر شحن مجاني لأجهزة التلفزيون الكبيرة سوني برافيا 75 بوصة إجراءات التركيب الحائط,complex,ask_shipping,18,5,{},2,0
293,يستغرق شحن حذاء رسمي رجالي تومي هيلفيغر مقاس 41 دبي وهل رسوم جمركية إضافية,complex,ask_shipping,18,4,{},1,0
294,أريد معرفة تفاصيل الشحن لأجهزة الألعاب المحمولة ستيم دك وهل يتم التأمين الشحنة ضد التلف,complex,ask_shipping,17,2,{},2,0
295,سياسة الشحن لأجهزة المطبخ الصغيرة الخلاطات براون وهل يشمل التوصيل السريع,complex,ask_shipping,15,4,{},2,0
296,يمكنني تحديد موعد محدد لاستلام شحنة سماعات أذن لاسلكية وهل خيار استلام الفرع,complex,ask_shipping,16,3,{},2,0
297,أريد معرفة تكلفة الشحن والمدة المتوقعة لساعة سامسونج جالكسي واتش 6 قطر,complex,ask_shipping,13,1,{},1,0
298,سياسة الشحن للمنتجات الثقيلة مكنسة دايسون اللاسلكية وهل تتوفر خدمة التوصيل للمناطق النائية,complex,ask_shipping,16,3,{},2,0
299,يمكنني تجميع عدة طلبات شحنة واحدة لتوفير تكاليف الشحن كانت تحتوي كاميرا مراقبة وباور بانك,complex,ask_shipping,20,5,{},2,0
300,سياسة الإرجاع لهاتف شاومي ريدمي نوت 13 برو,simple,ask_return,10,2,{},1,0
301,يمكنني إرجاع لابتوب لينوفو يوجا 9i,simple,ask_return,7,1,{},1,0
302,مدة السماح بالاسترجاع للملابس,simple,ask_return,5,1,{},1,0
303,يمكنني استبدال حذاء بمقاس 41 بآخر 42,simple,ask_return,9,1,{'بمقاس': 2},1,1
304,أرجع مكيف سبليت,simple,ask_return,4,1,{},1,0
305,استرداد الأموال متاح لألعاب الفيديو,simple,ask_return,6,1,{},1,0
306,يمكن إرجاع الساعة الذكية سامسونج,simple,ask_return,7,2,{},1,0
307,يمكنني إرجاع طابعة إتش عيب,simple,ask_return,10,5,{},1,0
308,شروط الإرجاع لكاميرا مراقبة منزلية,simple,ask_return,7,2,{},1,0
309,يمكنني إرجاع باور بانك يعمل,simple,ask_return,9,4,{},1,0
310,أرغب معرفة سياسة الاسترجاع الخاصة بهاتف جوجل بيكسل 8 برو اشتريته وهل يمكنني استبداله بلون آخر,complex,ask_return,18,2,{},2,0
311,يمكنني إرجاع بلوزة نسائية أنيقة بلون أزرق فاتح مقاس m تكن مناسبة المدة المتاحة لذلك,complex,ask_return,20,5,{},2,0
312,شروط إرجاع تلفزيون سوني برافيا 55 بوصة تركيبه وهل يتحمل المتجر تكلفة الشحن للإرجاع,complex,ask_return,17,3,{},2,0
313,يمكنني استبدال حذاء رسمي تومي هيلفيغر مقاس 41 بحذاء آخر بمقاس 42 وهل رسوم إضافية,complex,ask_return,18,3,{},2,0
314,سياسة إرجاع الأجهزة الإلكترونية سماعات الأذن اللاسلكية جيه إل تم فتحها يتم استخدامها,complex,ask_return,21,8,{},1,0
315,يمكنني إرجاع لعبة نينتندو سويتش كانت مغلفة تتوافق تفضيلاتي رسوم الإرجاع,complex,ask_return,18,7,{},2,0
316,أريد معرفة سياسة الاستبدال الخاصة بالساعات الذكية سامسونج جالكسي واتش 6 عيب المستشعرات,complex,ask_return,17,4,{},1,0
317,شروط إرجاع مكنسة كهربائية لاسلكية دايسون أكن راضيا قوة الشفط,complex,ask_return,16,6,{},2,0
318,يمكن إرجاع تيشيرت نسائي مقاس s ارتداءه مرة واحدة الإجراءات لاسترداد المبلغ,complex,ask_return,16,4,{},2,0
319,أريد استبدال كاميرا مراقبة خارجية إيزفيز بآخر بنموذج أحدث ممكن الرسوم,complex,ask_return,16,5,{},2,0
320,هاتف شاومي ريدمي نوت 13 برو ضمان,simple,ask_warranty,9,2,{},1,0
321,مدة ضمان لابتوب لينوفو يوجا 9i,simple,ask_warranty,7,1,{},1,0
322,شروط ضمان مكيف جري,simple,ask_warranty,6,2,{},1,0
323,ضمان الأجهزة المنزلية يشمل التركيب,simple,ask_warranty,6,1,{},1,0
324,يوجد ضمان ألعاب نينتندو سويتش,simple,ask_warranty,7,2,{},1,0
325,خدمة البيع لساعات سامسونج جالكسي واتش الذكية,simple,ask_warranty,11,4,{'ما': 2},1,1
326,يشمل الضمان استبدال باور بانك,simple,ask_warranty,6,1,{},1,0
327,أريد معرفة تفاصيل الضمان الخاص بطابعة إتش ليزر جيت برو m15w,simple,ask_warranty,12,1,{},1,0
328,فترة الضمان سماعات جيه إل اللاسلكية,simple,ask_warranty,10,4,{},1,0
329,الكاميرات عليها ضمان,simple,ask_warranty,5,2,{},1,0
330,فترة الضمان هاتف جوجل بيكسل 8 برو وهل يشمل الشاشة حال الكسور المتعمدة,complex,ask_warranty,19,5,{'الضمان': 2},1,1
331,أريد معرفة شروط الضمان الخاصة بلابتوب إتش سبيكتر x360 وهل يشمل التلف الناتج السوائل,complex,ask_warranty,17,2,{'الضمان': 2},1,1
332,يوجد ضمان الأجهزة المنزلية الكبيرة تلفزيون سوني برافيا 75 بوصة مدة الضمان اللوحة الأم,complex,ask_warranty,20,6,{'على': 2},2,1
333,سياسة الضمان غسالة ومجفف 2 1 سامسونج وهل يشمل عيوب الأداء فترة قصيرة,complex,ask_warranty,20,6,{'الضمان': 2},2,1
334,حذاء أديداس الترا بوست يأتي بضمان ضد تلف النعل وكم مدة الضمان,complex,ask_warranty,14,2,{},2,0
335,أريد معرفة تفاصيل الضمان سماعات ايربودز ماكس وهل يمكنني الحصول خدمة استبدال مجانية خلال فترة,complex,ask_warranty,18,2,{'على': 2},1,1
336,شروط الضمان أجهزة الألعاب ستيم دك وهل يشمل مشاكل البرمجيات,complex,ask_warranty,15,4,{'الضمان': 2},1,1
337,كاميرا سوني ألفا 7c ii تأتي بضمان ضد عيوب المستشعر مدة الضمان العدسة المرفقة,complex,ask_warranty,18,4,{},2,0
338,أريد معرفة سياسة الضمان الساعات الذكية جارمن فينيكس 7 وهل يشمل التلف الناتج الماء,complex,ask_warranty,17,2,{'الضمان': 2},1,1
339,شروط الضمان أجهزة التوجيه الراوترات لينكسيس وهل يشمل مشاكل الاتصال اللاسلكي,complex,ask_warranty,16,4,{'الضمان': 2},3,1
340,هاتف شاومي ريدمي نوت 13 برو متوفر باللون الأبيض,simple,product_availability,10,1,{},1,0
341,لابتوب لينوفو يوجا 9i متوفر حاليا,simple,product_availability,7,1,{},2,0
