index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
220,كم سعر هاتف جوجل بيكسل 8 برو 128 جيجابايت؟,simple,ask_price,9,1,{},1,0
221,بكام لابتوب لينوفو يوجا 9i؟,simple,ask_price,5,0,{},1,0
222,ما هو سعر فستان سهرة ذهبي؟,simple,ask_price,6,2,{},1,0
223,كم قيمة حذاء أديداس الترا بوست؟,simple,ask_price,6,1,{},1,0
224,سعر مكيف جري سبليت 18 ألف وحدة.,simple,ask_price,7,1,{},1,0
225,بكم لعبة زيلدا لجهاز سويتش؟,simple,ask_price,5,1,{},1,0
226,كم يكلف شاحن أنكر المحمول 20000 مللي أمبير؟,simple,ask_price,8,1,{},1,0
227,ما سعر ساعة سامسونج جالكسي واتش 6؟,simple,ask_price,7,1,{},1,0
228,بكام طابعة إتش بي ليزر جيت برو M15w؟,simple,ask_price,8,1,{},1,0
229,سعر كاميرا مراقبة إيزفيز C6N؟,simple,ask_price,5,0,{},1,0
230,أرغب في معرفة سعر هاتف شاومي 14 ألترا باللون الأبيض وبسعة 1 تيرابايت وهل يشمل العرض الخاص؟,complex,ask_price,17,1,{},1,0
231,كم سعر لابتوب ديل XPS 17 بمعالج i9 وكرت شاشة RTX 4090 وهل هناك خيارات للتقسيط؟,complex,ask_price,16,2,{},1,0
232,ما هو سعر جاكيت نسائي شتوي من زارا مقاس XL وهل يوجد منه ألوان أخرى غير الرمادي؟,complex,ask_price,17,5,{},1,0
233,بكم حذاء رياضي أسود من ريبوك مقاس 44 وهل سعرها يشمل الشحن الدولي؟,complex,ask_price,13,2,{},1,0
234,كم سعر غسالة ومجفف 2 في 1 من سامسونج سعة 10 كيلو وهل يتوفر معها ضمان إضافي؟,complex,ask_price,17,3,{},1,0
235,ما هو سعر لعبة إلدن رينج لجهاز الكمبيوتر وهل يمكن شراء النسخة الذهبية مع جميع الإضافات؟,complex,ask_price,16,4,{},1,0
236,بكم شاشة ديل ألترا شارب U2723QE مقاس 27 بوصة وهل سعرها يشمل خدمة المعايرة؟,complex,ask_price,14,1,{},1,0
237,كم سعر كاميرا سوني ألفا 7C II وهل يمكن الحصول على حزمة مع عدسة 28-60mm؟,complex,ask_price,15,3,{},2,0
238,ما هو سعر سماعة ايربودز ماكس وهل تتوفر بألوان أخرى غير الفضي؟,complex,ask_price,12,3,{},1,0
239,بكم سعر جهاز التلفزيون الذكي من إل جي C3 OLED 77 بوصة وهل يوجد عليه خصم للعملاء الجدد؟,complex,ask_price,18,3,{},1,0
240,مقارنة بين هاتف سامسونج جالكسي Z فولد 5 وهاتف جوجل بيكسل فولد.,simple,compare_products,12,1,{},1,0
241,قارن بين لابتوب لينوفو ثينك باد X1 كاربون ولابتوب ديل لاتيتيود 7440.,simple,compare_products,12,1,{},1,0
242,أيهما أفضل، فستان سهرة طويل أم قصير؟,simple,compare_products,7,1,{},2,0
243,أيهما أنسب للمشي، حذاء سكيتشرز أو كروكس؟,simple,compare_products,7,1,{},2,0
244,مقارنة بين مكيف جري ومكيف إل جي.,simple,compare_products,7,1,{},1,0
245,أيهما أفضل، نينتندو سويتش أم ستيم دك؟,simple,compare_products,7,1,{},2,0
246,قارن بين ساعة سامسونج جالكسي واتش 6 وساعة جوجل بيكسل واتش 2.,simple,compare_products,12,1,{'واتش': 2},1,1
247,أيهما أفضل، تلفزيون سوني برافيا XR أم سامسونج نيو QLED؟,simple,compare_products,10,1,{},2,0
248,قارن بين سماعات سوني WF-1000XM5 وسامسونج جالكسي بادز 2 برو.,simple,compare_products,10,1,{},2,0
249,أيهما أفضل، تابلت مايكروسوفت سيرفس برو 9 أم سامسونج جالكسي تاب S9؟,simple,compare_products,12,1,{},2,0
250,أريد مقارنة تفصيلية بين هاتف وان بلس 12 وهاتف آيفون 15 برو من حيث سرعة الشحن وعمر البطارية وجودة الشاشة.,complex,compare_products,20,3,{},1,0
251,ما هي الفروقات الرئيسية بين لابتوب إتش بي سبيكتر x360 ولابتوب أسوس زينبوك 14 فليب من حيث الأداء وقابلية التحويل؟,complex,compare_products,20,6,{},1,0
252,قارن بين معطف شتوي من مانجو ومعطف شتوي من زارا، أيهما أكثر دفئاً وجودة في الخامات؟,complex,compare_products,16,5,"{'شتوي': 2, 'من': 2}",3,2
253,ما هي مميزات وعيوب ثلاجة سامسونج بابين مقارنة بثلاجة إل جي بابين من حيث التقنيات الذكية والتصميم الداخلي؟,complex,compare_products,18,4,{'بابين': 2},1,1
254,أريد مقارنة بين حذاء رسمي من تومي هيلفيغر وحذاء رسمي من لاكوست، أيهما أفضل للمناسبات الرسمية؟,complex,compare_products,16,3,"{'رسمي': 2, 'من': 2}",2,2
255,مقارنة بين كاميرا سوني ألفا 7C II ونيكون Zfc من حيث الحجم المناسب للسفر وجودة الصور في الإضاءة المنخفضة.,complex,compare_products,19,4,{},1,0
256,هل يمكنكم مقارنة بين شاشة الألعاب ديل ألترا شارب U2723QE وشاشة إل جي 27GP850 من حيث دقة الألوان ومعدل التحديث؟,complex,compare_products,20,4,{},1,0
257,أيهما يقدم تجربة صوتية أفضل، سماعات ايربودز ماكس أم سماعات مارشال ماجور IV؟,complex,compare_products,13,1,{'سماعات': 2},2,1
258,أريد مقارنة بين أجهزة تتبع اللياقة البدنية جارمن فينيكس 7 وأبل واتش ألترا 2 من حيث ميزات تتبع الأنشطة الرياضية وعمر البطارية.,complex,compare_products,22,3,{'تتبع': 2},1,1
259,هل يمكنني الحصول على مقارنة بين مكنسة كهربائية دايسون V15 ديتكت ومكنسة رويدمي H1 ماكس من حيث قوة الشفط وعمر البطارية؟,complex,compare_products,21,5,{},1,0
260,أين طلبي رقم 135790 الذي يضم هاتف سامسونج؟,simple,ask_about_order,8,2,{},1,0
261,ما هي حالة الطلب 246802 الذي يشمل لابتوب؟,simple,ask_about_order,8,3,{},1,0
262,هل تم شحن طلبي برقم FASH-9876؟,simple,ask_about_order,6,1,{},2,0
263,متى سيصل الطلب #102938 الذي يحتوي على حذاء رياضي؟,simple,ask_about_order,9,3,{},2,0
264,أريد معلومات عن طلبي الأخير الذي يخص أجهزة منزلية.,simple,ask_about_order,9,2,{},1,0
265,لقد طلبت لعبة بلاي ستيشن، ما هو وضعها؟,simple,ask_about_order,8,2,{},2,0
266,تتبع طلبي رقم 332211 الذي يحتوي على ساعة ذكية.,simple,ask_about_order,9,2,{},1,0
267,استفسار عن طلب قمت به الأسبوع الماضي بخصوص إكسسوارات.,simple,ask_about_order,9,2,{},1,0
268,هل وصل تلفزيوني الذي طلبته؟,simple,ask_about_order,5,2,{},1,0
269,أريد معرفة تفاصيل الطلب رقم 654321 الذي يشمل كاميرا.,simple,ask_about_order,9,1,{},1,0
270,أريد تتبع طلبي رقم 789012 الذي يحتوي على هاتف شاومي ريدمي نوت 13 برو، ومتى يتوقع وصوله إلى الدمام؟,complex,ask_about_order,19,3,{},2,0
271,ما هي حالة طلبي رقم 345678 الذي يتضمن لابتوب لينوفو يوجا 9i، وهل تم شحنه بالطريقة السريعة؟,complex,ask_about_order,17,3,{},2,0
272,لقد طلبت فستان سهرة ذهبي برقم الطلب DRE-0098، هل يمكنني إضافة قطعة مجوهرات إلى نفس الطلب؟,complex,ask_about_order,16,3,{},3,0
273,أريد الاستفسار عن طلبي رقم 876543 الذي يحتوي على مكيف جري سبليت، وما إذا كان قد تم تحديد موعد للتركيب.,complex,ask_about_order,20,7,{},2,0
274,هل يمكنني الحصول على فاتورة الطلب رقم 11223344 والذي يشمل حذاء أديداس الترا بوست؟,complex,ask_about_order,14,3,{},1,0
275,لقد قمت بطلب طابعة إتش بي ليزر جيت برو M15w برقم 55667788، هل يمكنني معرفة وقت التسليم المتوقع إلى المكتب؟,complex,ask_about_order,20,3,{},2,0
276,أريد معرفة تفاصيل الشحن لطلبي رقم 99887766 الذي يتضمن كاميرا مراقبة إيزفيز C6N.,complex,ask_about_order,13,1,{},1,0
277,لقد طلبت ساعة سامسونج جالكسي واتش 6 برقم 10101010، هل يمكنني تغيير طريقة الدفع؟,complex,ask_about_order,14,1,{},2,0
278,أريد تتبع شحنة طلبي رقم 20202020 الذي يضم تلفزيون سوني برافيا، وما إذا كانت ستصل قبل عطلة نهاية الأسبوع.,complex,ask_about_order,19,4,{},2,0
279,ما هي حالة طلبي رقم 30303030 الذي يشمل باور بانك، وهل يوجد تأخير في التسليم بسبب العطلات؟,complex,ask_about_order,17,4,{},2,0
280,هل يوجد شحن مجاني لهاتف شاومي؟,simple,ask_shipping,6,1,{},1,0
281,ما هي تكلفة الشحن إلى المغرب؟,simple,ask_shipping,6,3,{},1,0
282,كم يستغرق الشحن للابتوبات؟,simple,ask_shipping,4,1,{},1,0
283,هل تشحنون إلى مصر؟,simple,ask_shipping,4,2,{},1,0
284,ما هي شركات الشحن المتعامل معها للأجهزة المنزلية؟,simple,ask_shipping,8,2,{},1,0
285,متى يصل فستان السهرة الذي طلبته؟,simple,ask_shipping,6,2,{},1,0
286,هل الشحن يشمل التركيب للمكيفات؟,simple,ask_shipping,5,1,{},1,0
287,كم يوم يستغرق شحن حذاء أديداس؟,simple,ask_shipping,6,1,{},1,0
288,ما هي خيارات الشحن المتاحة لألعاب الفيديو؟,simple,ask_shipping,7,2,{},1,0
289,هل يمكن توصيل طابعة إتش بي إلى عنوان العمل؟,simple,ask_shipping,9,3,{},1,0
290,أريد معرفة تكلفة الشحن لهاتف جوجل بيكسل 8 برو إلى الرياض، وهل يتوفر توصيل في نفس اليوم؟,complex,ask_shipping,17,3,{},2,0
291,ما هي المدة المتوقعة لوصول لابتوب لينوفو يوجا 9i إلى أبوظبي، وهل يمكنني اختيار شركة شحن دولية؟,complex,ask_shipping,17,3,{},2,0
292,هل يتوفر شحن مجاني لأجهزة التلفزيون الكبيرة مثل سوني برافيا 75 بوصة، وما هي إجراءات التركيب على الحائط؟,complex,ask_shipping,18,5,{},2,0
293,كم يستغرق شحن حذاء رسمي رجالي من تومي هيلفيغر مقاس 41 إلى دبي وهل هناك رسوم جمركية إضافية؟,complex,ask_shipping,18,4,{},1,0
294,أريد معرفة تفاصيل الشحن لأجهزة الألعاب المحمولة مثل ستيم دك، وهل يتم التأمين على الشحنة ضد التلف؟,complex,ask_shipping,17,2,{},2,0
295,ما هي سياسة الشحن لأجهزة المطبخ الصغيرة مثل الخلاطات من براون، وهل يشمل التوصيل السريع؟,complex,ask_shipping,15,4,{},2,0
296,هل يمكنني تحديد موعد محدد لاستلام شحنة سماعات أذن لاسلكية، وهل هناك خيار استلام من الفرع؟,complex,ask_shipping,16,3,{},2,0
297,أريد معرفة تكلفة الشحن والمدة المتوقعة لساعة سامسونج جالكسي واتش 6 إلى قطر.,complex,ask_shipping,13,1,{},1,0
298,ما هي سياسة الشحن للمنتجات الثقيلة مثل مكنسة دايسون اللاسلكية، وهل تتوفر خدمة التوصيل للمناطق النائية؟,complex,ask_shipping,16,3,{},2,0
299,هل يمكنني تجميع عدة طلبات في شحنة واحدة لتوفير تكاليف الشحن، خاصة إذا كانت تحتوي على كاميرا مراقبة وباور بانك؟,complex,ask_shipping,20,5,{},2,0
300,ما هي سياسة الإرجاع لهاتف شاومي ريدمي نوت 13 برو؟,simple,ask_return,10,2,{},1,0
301,هل يمكنني إرجاع لابتوب لينوفو يوجا 9i؟,simple,ask_return,7,1,{},1,0
302,كم مدة السماح بالاسترجاع للملابس؟,simple,ask_return,5,1,{},1,0
303,هل يمكنني استبدال حذاء بمقاس 41 بآخر بمقاس 42؟,simple,ask_return,9,1,{'بمقاس': 2},1,1
304,كيف أرجع مكيف سبليت؟,simple,ask_return,4,1,{},1,0
305,هل استرداد الأموال متاح لألعاب الفيديو؟,simple,ask_return,6,1,{},1,0
